ref_area,sex,classif1,time,obs_value
ARG,SEX_M,AGE_YTHADULT_YGE25,2017.0,0.13414448199999998
ARG,SEX_F,AGE_YTHADULT_YGE15,2017.0,0.135542756
ARG,SEX_F,AGE_YTHADULT_Y15-24,2017.0,0.108891418
ARG,SEX_F,AGE_YTHADULT_YGE25,2017.0,0.138530451
ARG,SEX_T,AGE_YTHADULT_YGE15,2018.0,0.124672942
ARG,SEX_T,AGE_YTHADULT_Y15-24,2018.0,0.081103938
ARG,SEX_T,AGE_YTHADULT_YGE25,2018.0,0.13014151300000001
ARG,SEX_M,AGE_YTHADULT_YGE15,2018.0,0.11873790699999999
ARG,SEX_M,AGE_YTHADULT_Y15-24,2018.0,0.065587529
ARG,SEX_M,AGE_YTHADULT_YGE25,2018.0,0.126000793
ARG,SEX_F,AGE_YTHADULT_YGE15,2018.0,0.132729583
ARG,SEX_F,AGE_YTHADULT_Y15-24,2018.0,0.10652068699999999
ARG,SEX_F,AGE_YTHADULT_YGE25,2018.0,0.135660803
ARG,SEX_T,AGE_YTHADULT_YGE15,2019.0,0.118849169
ARG,SEX_T,AGE_YTHADULT_Y15-24,2019.0,0.075486202
ARG,SEX_T,AGE_YTHADULT_YGE25,2019.0,0.124099814
ARG,SEX_M,AGE_YTHADULT_YGE15,2019.0,0.112421575
ARG,SEX_M,AGE_YTHADULT_Y15-24,2019.0,0.059948971
ARG,SEX_M,AGE_YTHADULT_YGE25,2019.0,0.119320915
ARG,SEX_F,AGE_YTHADULT_YGE15,2019.0,0.12757275699999998
ARG,SEX_F,AGE_YTHADULT_Y15-24,2019.0,0.1008012
ARG,SEX_F,AGE_YTHADULT_YGE25,2019.0,0.130446221
ARM,SEX_T,AGE_YTHADULT_YGE15,2015.0,0.557819463
ARM,SEX_T,AGE_YTHADULT_Y15-24,2015.0,0.7417665640000001
ARM,SEX_T,AGE_YTHADULT_YGE25,2015.0,0.536032804
ARM,SEX_M,AGE_YTHADULT_YGE15,2015.0,0.546248406
ARM,SEX_M,AGE_YTHADULT_Y15-24,2015.0,1.016849817
ARM,SEX_M,AGE_YTHADULT_YGE25,2015.0,0.483976025
ARM,SEX_F,AGE_YTHADULT_YGE15,2015.0,0.57142518
ARM,SEX_F,AGE_YTHADULT_Y15-24,2015.0,0.344725489
ARM,SEX_F,AGE_YTHADULT_YGE25,2015.0,0.594605332
ARM,SEX_T,AGE_YTHADULT_YGE15,2016.0,0.44567821799999996
ARM,SEX_T,AGE_YTHADULT_Y15-24,2016.0,0.568824502
ARM,SEX_T,AGE_YTHADULT_YGE25,2016.0,0.434108402
ARM,SEX_M,AGE_YTHADULT_YGE15,2016.0,0.42485039
ARM,SEX_M,AGE_YTHADULT_Y15-24,2016.0,0.752271962
ARM,SEX_M,AGE_YTHADULT_YGE25,2016.0,0.38733515700000004
ARM,SEX_F,AGE_YTHADULT_YGE15,2016.0,0.469934614
ARM,SEX_F,AGE_YTHADULT_Y15-24,2016.0,0.23368078
ARM,SEX_F,AGE_YTHADULT_YGE25,2016.0,0.486422233
ARM,SEX_T,AGE_YTHADULT_YGE15,2017.0,0.33798521299999995
ARM,SEX_T,AGE_YTHADULT_Y15-24,2017.0,0.42473468600000003
ARM,SEX_T,AGE_YTHADULT_YGE25,2017.0,0.33043162800000003
ARM,SEX_M,AGE_YTHADULT_YGE15,2017.0,0.318789469
ARM,SEX_M,AGE_YTHADULT_Y15-24,2017.0,0.576495825
ARM,SEX_M,AGE_YTHADULT_YGE25,2017.0,0.29327362100000004
ARM,SEX_F,AGE_YTHADULT_YGE15,2017.0,0.36020779799999997
ARM,SEX_F,AGE_YTHADULT_Y15-24,2017.0,0.192741075
ARM,SEX_F,AGE_YTHADULT_YGE25,2017.0,0.37239287200000004
ARM,SEX_T,AGE_YTHADULT_YGE15,2018.0,0.316066856
ARM,SEX_T,AGE_YTHADULT_Y15-24,2018.0,0.395656515
ARM,SEX_T,AGE_YTHADULT_YGE25,2018.0,0.30965788899999996
ARM,SEX_M,AGE_YTHADULT_YGE15,2018.0,0.296822337
ARM,SEX_M,AGE_YTHADULT_Y15-24,2018.0,0.530402339
ARM,SEX_M,AGE_YTHADULT_YGE25,2018.0,0.274852947
ARM,SEX_F,AGE_YTHADULT_YGE15,2018.0,0.33854224200000005
ARM,SEX_F,AGE_YTHADULT_Y15-24,2018.0,0.176846242
ARM,SEX_F,AGE_YTHADULT_YGE25,2018.0,0.349097221
ARM,SEX_T,AGE_YTHADULT_YGE15,2019.0,0.298867188
ARM,SEX_T,AGE_YTHADULT_Y15-24,2019.0,0.375189791
ARM,SEX_T,AGE_YTHADULT_YGE25,2019.0,0.292799039
ARM,SEX_M,AGE_YTHADULT_YGE15,2019.0,0.283391803
ARM,SEX_M,AGE_YTHADULT_Y15-24,2019.0,0.501796431
ARM,SEX_M,AGE_YTHADULT_YGE25,2019.0,0.263035308
ARM,SEX_F,AGE_YTHADULT_YGE15,2019.0,0.317035537
ARM,SEX_F,AGE_YTHADULT_Y15-24,2019.0,0.164033208
ARM,SEX_F,AGE_YTHADULT_YGE25,2019.0,0.32680437100000004
AZE,SEX_T,AGE_YTHADULT_YGE15,2015.0,0.025339973999999998
AZE,SEX_T,AGE_YTHADULT_Y15-24,2015.0,0.031967412
AZE,SEX_T,AGE_YTHADULT_YGE25,2015.0,0.024495272999999998
