ref_area,sex,classif1,time,obs_value
MNG,SEX_T,AGE_YTHADULT_Y15-64,2016,7.3115
MNG,SEX_T,AGE_YTHADULT_Y15-24,2016,20.7829
MNG,SEX_T,AGE_YTHADULT_YGE25,2016,5.8091
MNG,SEX_M,AGE_YTHADULT_YGE15,2016,8.4065
MNG,SEX_M,AGE_YTHADULT_Y15-64,2016,8.5055
MNG,SEX_M,AGE_YTHADULT_Y15-24,2016,19.9451
MNG,SEX_M,AGE_YTHADULT_YGE25,2016,6.9688
MNG,SEX_F,AGE_YTHADULT_YGE15,2016,5.899
MNG,SEX_F,AGE_YTHADULT_Y15-24,2016,22.1493
MNG,SEX_F,AGE_YTHADULT_YGE25,2016,4.5342
MNG,SEX_T,AGE_YTHADULT_YGE15,2017,6.3594
MNG,SEX_T,AGE_YTHADULT_Y15-64,2017,6.433
MNG,SEX_T,AGE_YTHADULT_Y15-24,2017,17.9324
MNG,SEX_T,AGE_YTHADULT_YGE25,2017,5.2408
MNG,SEX_M,AGE_YTHADULT_YGE15,2017,6.981
MNG,SEX_M,AGE_YTHADULT_Y15-64,2017,7.0612
MNG,SEX_M,AGE_YTHADULT_Y15-24,2017,14.9815
MNG,SEX_M,AGE_YTHADULT_YGE25,2017,6.0755
MNG,SEX_F,AGE_YTHADULT_YGE15,2017,5.6568
MNG,SEX_F,AGE_YTHADULT_Y15-64,2017,5.7229
MNG,SEX_F,AGE_YTHADULT_Y15-24,2017,22.5887
MNG,SEX_F,AGE_YTHADULT_YGE25,2017,4.3268
MNG,SEX_T,AGE_YTHADULT_YGE15,2018,5.3766
MNG,SEX_T,AGE_YTHADULT_Y15-64,2018,5.439
MNG,SEX_T,AGE_YTHADULT_Y15-24,2018,16.8134
MNG,SEX_T,AGE_YTHADULT_YGE25,2018,4.1802
MNG,SEX_M,AGE_YTHADULT_YGE15,2018,5.8509
MNG,SEX_M,AGE_YTHADULT_Y15-64,2018,5.9201
MNG,SEX_M,AGE_YTHADULT_Y15-24,2018,15.8223
MNG,SEX_M,AGE_YTHADULT_YGE25,2018,4.6258
MNG,SEX_F,AGE_YTHADULT_YGE15,2018,4.8261
MNG,SEX_F,AGE_YTHADULT_Y15-64,2018,4.881
MNG,SEX_F,AGE_YTHADULT_Y15-24,2018,18.4347
MNG,SEX_F,AGE_YTHADULT_YGE25,2018,3.681
MNG,SEX_T,AGE_YTHADULT_YGE15,2019,10.0272
MNG,SEX_T,AGE_YTHADULT_Y15-64,2019,10.179
MNG,SEX_T,AGE_YTHADULT_Y15-24,2019,25.2729
MNG,SEX_T,AGE_YTHADULT_YGE25,2019,8.4684
MNG,SEX_M,AGE_YTHADULT_YGE15,2019,11.03
MNG,SEX_M,AGE_YTHADULT_Y15-64,2019,11.2167
MNG,SEX_M,AGE_YTHADULT_Y15-24,2019,24.88
MNG,SEX_M,AGE_YTHADULT_YGE25,2019,9.3609
MNG,SEX_F,AGE_YTHADULT_YGE15,2019,8.8715
MNG,SEX_F,AGE_YTHADULT_Y15-64,2019,8.9862
MNG,SEX_F,AGE_YTHADULT_Y15-24,2019,25.9161
MNG,SEX_F,AGE_YTHADULT_YGE25,2019,7.4754
MOZ,SEX_T,AGE_YTHADULT_YGE15,2015,3.4264
MOZ,SEX_T,AGE_YTHADULT_Y15-64,2015,3.6176
MOZ,SEX_T,AGE_YTHADULT_Y15-24,2015,7.4067
MOZ,SEX_T,AGE_YTHADULT_YGE25,2015,1.9447
MOZ,SEX_M,AGE_YTHADULT_YGE15,2015,3.1546
MOZ,SEX_M,AGE_YTHADULT_Y15-64,2015,3.3148
MOZ,SEX_M,AGE_YTHADULT_Y15-24,2015,7.7096
MOZ,SEX_M,AGE_YTHADULT_YGE25,2015,1.4478
MOZ,SEX_F,AGE_YTHADULT_YGE15,2015,3.6699
MOZ,SEX_F,AGE_YTHADULT_Y15-64,2015,3.8882
MOZ,SEX_F,AGE_YTHADULT_Y15-24,2015,7.1327
MOZ,SEX_F,AGE_YTHADULT_YGE25,2015,2.3885
MRT,SEX_T,AGE_YTHADULT_YGE15,2017,10.3359
MRT,SEX_T,AGE_YTHADULT_Y15-64,2017,10.652000000000001
MRT,SEX_T,AGE_YTHADULT_Y15-24,2017,21.1544
MRT,SEX_T,AGE_YTHADULT_YGE25,2017,8.2115
MRT,SEX_M,AGE_YTHADULT_YGE15,2017,9.658
MRT,SEX_M,AGE_YTHADULT_Y15-64,2017,9.9753
MRT,SEX_M,AGE_YTHADULT_Y15-24,2017,18.8263
MRT,SEX_M,AGE_YTHADULT_YGE25,2017,7.8627
MRT,SEX_F,AGE_YTHADULT_YGE15,2017,11.4452
MRT,SEX_F,AGE_YTHADULT_Y15-64,2017,11.7256
MRT,SEX_F,AGE_YTHADULT_Y15-24,2017,24.9405
MRT,SEX_F,AGE_YTHADULT_YGE25,2017,8.7831
MUS,SEX_T,AGE_YTHADULT_YGE15,2015,7.4096
MUS,SEX_T,AGE_YTHADULT_Y15-64,2015,7.5418
MUS,SEX_T,AGE_YTHADULT_Y15-24,2015,25.4393
MUS,SEX_T,AGE_YTHADULT_YGE25,2015,4.5535
MUS,SEX_M,AGE_YTHADULT_YGE15,2015,5.2833
MUS,SEX_M,AGE_YTHADULT_Y15-64,2015,5.4003
MUS,SEX_M,AGE_YTHADULT_Y15-24,2015,21.1311
MUS,SEX_M,AGE_YTHADULT_YGE25,2015,2.926
MUS,SEX_F,AGE_YTHADULT_YGE15,2015,10.6827
MUS,SEX_F,AGE_YTHADULT_Y15-64,2015,10.8026
MUS,SEX_F,AGE_YTHADULT_Y15-24,2015,31.2445
MUS,SEX_F,AGE_YTHADULT_YGE25,2015,7.1131
MUS,SEX_T,AGE_YTHADULT_YGE15,2016,6.8135
MUS,SEX_T,AGE_YTHADULT_Y15-64,2016,6.9512
MUS,SEX_T,AGE_YTHADULT_Y15-24,2016,22.7971
MUS,SEX_T,AGE_YTHADULT_YGE25,2016,4.3273
MUS,SEX_M,AGE_YTHADULT_YGE15,2016,4.5179
MUS,SEX_M,AGE_YTHADULT_Y15-64,2016,4.6116
MUS,SEX_M,AGE_YTHADULT_Y15-24,2016,17.572
MUS,SEX_M,AGE_YTHADULT_YGE25,2016,2.6438
MUS,SEX_F,AGE_YTHADULT_YGE15,2016,10.4061
MUS,SEX_F,AGE_YTHADULT_Y15-64,2016,10.5931
MUS,SEX_F,AGE_YTHADULT_Y15-24,2016,29.6965
MUS,SEX_F,AGE_YTHADULT_YGE25,2016,7.0339
MUS,SEX_T,AGE_YTHADULT_YGE15,2017,6.7522
MUS,SEX_T,AGE_YTHADULT_Y15-64,2017,6.9142
MUS,SEX_T,AGE_YTHADULT_Y15-24,2017,23.9995
MUS,SEX_T,AGE_YTHADULT_YGE25,2017,4.1475
MUS,SEX_M,AGE_YTHADULT_YGE15,2017,4.6406
MUS,SEX_M,AGE_YTHADULT_Y15-64,2017,4.7664
MUS,SEX_M,AGE_YTHADULT_Y15-24,2017,18.6113
MUS,SEX_M,AGE_YTHADULT_YGE25,2017,2.7056
MUS,SEX_F,AGE_YTHADULT_YGE15,2017,10.0386
MUS,SEX_F,AGE_YTHADULT_Y15-64,2017,10.2176
MUS,SEX_F,AGE_YTHADULT_Y15-24,2017,30.9845
MUS,SEX_F,AGE_YTHADULT_YGE25,2017,6.4558
MUS,SEX_T,AGE_YTHADULT_YGE15,2018,6.4265
MUS,SEX_T,AGE_YTHADULT_Y15-64,2018,6.547999999999999
MUS,SEX_T,AGE_YTHADULT_Y15-24,2018,23.8672
MUS,SEX_T,AGE_YTHADULT_YGE25,2018,3.7397
MUS,SEX_M,AGE_YTHADULT_YGE15,2018,4.4137
MUS,SEX_M,AGE_YTHADULT_Y15-64,2018,4.5098
MUS,SEX_M,AGE_YTHADULT_Y15-24,2018,20.5588
MUS,SEX_M,AGE_YTHADULT_YGE25,2018,2.1649
MUS,SEX_F,AGE_YTHADULT_YGE15,2018,9.5103
MUS,SEX_F,AGE_YTHADULT_Y15-64,2018,9.6419
MUS,SEX_F,AGE_YTHADULT_Y15-24,2018,27.9795
MUS,SEX_F,AGE_YTHADULT_YGE25,2018,6.2332
MUS,SEX_T,AGE_YTHADULT_YGE15,2019,6.3314
MUS,SEX_T,AGE_YTHADULT_Y15-64,2019,6.4708
MUS,SEX_T,AGE_YTHADULT_Y15-24,2019,21.7935
MUS,SEX_T,AGE_YTHADULT_YGE25,2019,4.0994
MUS,SEX_M,AGE_YTHADULT_YGE15,2019,4.103
MUS,SEX_M,AGE_YTHADULT_Y15-64,2019,4.2098
MUS,SEX_M,AGE_YTHADULT_Y15-24,2019,16.7748
MUS,SEX_M,AGE_YTHADULT_YGE25,2019,2.3806
MUS,SEX_F,AGE_YTHADULT_YGE15,2019,9.6845
MUS,SEX_F,AGE_YTHADULT_Y15-64,2019,9.8437
MUS,SEX_F,AGE_YTHADULT_Y15-24,2019,28.4437
MUS,SEX_F,AGE_YTHADULT_YGE25,2019,6.7345
MWI,SEX_T,AGE_YTHADULT_YGE15,2017,28.6665
MWI,SEX_T,AGE_YTHADULT_Y15-64,2017,28.5888
MWI,SEX_T,AGE_YTHADULT_Y15-24,2017,40.5038
MWI,SEX_T,AGE_YTHADULT_YGE25,2017,23.6237
MWI,SEX_M,AGE_YTHADULT_YGE15,2017,20.9596
MWI,SEX_M,AGE_YTHADULT_Y15-64,2017,20.8415
MWI,SEX_M,AGE_YTHADULT_Y15-24,2017,33.1098
MWI,SEX_M,AGE_YTHADULT_YGE25,2017,16.0473
MWI,SEX_F,AGE_YTHADULT_YGE15,2017,36.7005
MWI,SEX_F,AGE_YTHADULT_Y15-64,2017,36.6028
MWI,SEX_F,AGE_YTHADULT_Y15-24,2017,47.661
MWI,SEX_F,AGE_YTHADULT_YGE25,2017,31.7751
MYS,SEX_T,AGE_YTHADULT_YGE15,2015,3.1
MYS,SEX_T,AGE_YTHADULT_Y15-64,2015,3.1
MYS,SEX_T,AGE_YTHADULT_Y15-24,2015,10.66
MYS,SEX_T,AGE_YTHADULT_YGE25,2015,1.48
MYS,SEX_M,AGE_YTHADULT_YGE15,2015,2.92
MYS,SEX_M,AGE_YTHADULT_Y15-64,2015,2.92
MYS,SEX_M,AGE_YTHADULT_Y15-24,2015,9.91
MYS,SEX_M,AGE_YTHADULT_YGE25,2015,1.44
MYS,SEX_F,AGE_YTHADULT_YGE15,2015,3.39
MYS,SEX_F,AGE_YTHADULT_Y15-64,2015,3.39
MYS,SEX_F,AGE_YTHADULT_Y15-24,2015,11.84
MYS,SEX_F,AGE_YTHADULT_YGE25,2015,1.55
MYS,SEX_T,AGE_YTHADULT_YGE15,2016,3.44
MYS,SEX_T,AGE_YTHADULT_Y15-64,2016,3.44
MYS,SEX_T,AGE_YTHADULT_Y15-24,2016,10.46
MYS,SEX_T,AGE_YTHADULT_YGE25,2016,1.91
MYS,SEX_M,AGE_YTHADULT_YGE15,2016,3.13
MYS,SEX_M,AGE_YTHADULT_Y15-64,2016,3.13
MYS,SEX_M,AGE_YTHADULT_Y15-24,2016,9.83
MYS,SEX_M,AGE_YTHADULT_YGE25,2016,1.71
MYS,SEX_F,AGE_YTHADULT_YGE15,2016,3.92
MYS,SEX_F,AGE_YTHADULT_Y15-64,2016,3.92
MYS,SEX_F,AGE_YTHADULT_Y15-24,2016,11.42
MYS,SEX_F,AGE_YTHADULT_YGE25,2016,2.25
MYS,SEX_T,AGE_YTHADULT_YGE15,2017,3.41
MYS,SEX_T,AGE_YTHADULT_YGE15,2018,3.3
MYS,SEX_T,AGE_YTHADULT_Y15-64,2018,3.3
MYS,SEX_T,AGE_YTHADULT_Y15-24,2018,10.92
MYS,SEX_T,AGE_YTHADULT_YGE25,2018,1.67
MYS,SEX_M,AGE_YTHADULT_YGE15,2018,3.09
MYS,SEX_M,AGE_YTHADULT_Y15-64,2018,3.09
MYS,SEX_M,AGE_YTHADULT_Y15-24,2018,9.89
MYS,SEX_M,AGE_YTHADULT_YGE25,2018,1.65
MYS,SEX_F,AGE_YTHADULT_YGE15,2018,3.63
MYS,SEX_F,AGE_YTHADULT_Y15-64,2018,3.63
MYS,SEX_F,AGE_YTHADULT_Y15-24,2018,12.52
MYS,SEX_F,AGE_YTHADULT_YGE25,2018,1.71
MYS,SEX_T,AGE_YTHADULT_YGE15,2019,3.31
NAM,SEX_T,AGE_YTHADULT_YGE15,2016,23.3518
NAM,SEX_T,AGE_YTHADULT_Y15-64,2016,24.0633
NAM,SEX_T,AGE_YTHADULT_Y15-24,2016,44.883
NAM,SEX_T,AGE_YTHADULT_YGE25,2016,18.4952
NAM,SEX_M,AGE_YTHADULT_YGE15,2016,21.7814
NAM,SEX_M,AGE_YTHADULT_Y15-64,2016,22.3817
NAM,SEX_M,AGE_YTHADULT_Y15-24,2016,37.7169
NAM,SEX_M,AGE_YTHADULT_YGE25,2016,18.1245
NAM,SEX_F,AGE_YTHADULT_YGE15,2016,24.9775
NAM,SEX_F,AGE_YTHADULT_Y15-64,2016,25.8037
NAM,SEX_F,AGE_YTHADULT_Y15-24,2016,52.5175
NAM,SEX_F,AGE_YTHADULT_YGE25,2016,18.8765
NAM,SEX_T,AGE_YTHADULT_YGE15,2018,19.877
NAM,SEX_T,AGE_YTHADULT_Y15-64,2018,20.7892
NAM,SEX_T,AGE_YTHADULT_Y15-24,2018,37.9586
NAM,SEX_T,AGE_YTHADULT_YGE25,2018,16.5707
NAM,SEX_M,AGE_YTHADULT_YGE15,2018,21.1307
NAM,SEX_M,AGE_YTHADULT_Y15-64,2018,21.97
NAM,SEX_M,AGE_YTHADULT_Y15-24,2018,37.473
NAM,SEX_M,AGE_YTHADULT_YGE25,2018,17.8839
NAM,SEX_F,AGE_YTHADULT_YGE15,2018,18.5903
NAM,SEX_F,AGE_YTHADULT_Y15-64,2018,19.5638
NAM,SEX_F,AGE_YTHADULT_Y15-24,2018,38.5357
NAM,SEX_F,AGE_YTHADULT_YGE25,2018,15.2584
NER,SEX_T,AGE_YTHADULT_YGE15,2017,7.7689
NER,SEX_T,AGE_YTHADULT_Y15-64,2017,8.117
NER,SEX_T,AGE_YTHADULT_Y15-24,2017,16.6222
NER,SEX_T,AGE_YTHADULT_YGE25,2017,6.1478
NER,SEX_M,AGE_YTHADULT_YGE15,2017,7.7606
NER,SEX_M,AGE_YTHADULT_Y15-64,2017,8.1317
NER,SEX_M,AGE_YTHADULT_Y15-24,2017,16.0971
NER,SEX_M,AGE_YTHADULT_YGE25,2017,6.397
NER,SEX_F,AGE_YTHADULT_YGE15,2017,7.7882
NER,SEX_F,AGE_YTHADULT_Y15-64,2017,8.0838
NER,SEX_F,AGE_YTHADULT_Y15-24,2017,17.5264
NER,SEX_F,AGE_YTHADULT_YGE25,2017,5.5429
NGA,SEX_T,AGE_YTHADULT_YGE15,2015,4.311
NGA,SEX_T,AGE_YTHADULT_Y15-24,2015,7.6642
NGA,SEX_T,AGE_YTHADULT_YGE25,2015,3.5042
NGA,SEX_M,AGE_YTHADULT_YGE15,2015,3.6232
NGA,SEX_F,AGE_YTHADULT_YGE15,2015,5.055
NGA,SEX_T,AGE_YTHADULT_YGE15,2016,7.0599
NGA,SEX_T,AGE_YTHADULT_Y15-24,2016,12.3571
NGA,SEX_T,AGE_YTHADULT_YGE25,2016,5.7198
NGA,SEX_M,AGE_YTHADULT_YGE15,2016,6.135
NGA,SEX_F,AGE_YTHADULT_YGE15,2016,8.0292
NGA,SEX_T,AGE_YTHADULT_YGE15,2017,8.3885
NGA,SEX_T,AGE_YTHADULT_Y15-24,2017,13.8033
NGA,SEX_T,AGE_YTHADULT_YGE25,2017,6.9946
NGA,SEX_M,AGE_YTHADULT_YGE15,2017,7.5873
NGA,SEX_F,AGE_YTHADULT_YGE15,2017,9.1529
NGA,SEX_T,AGE_YTHADULT_YGE15,2019,8.531
NGA,SEX_T,AGE_YTHADULT_Y15-64,2019,8.9726
NGA,SEX_T,AGE_YTHADULT_Y15-24,2019,18.3073
NGA,SEX_T,AGE_YTHADULT_YGE25,2019,6.3597
NGA,SEX_M,AGE_YTHADULT_YGE15,2019,9.4139
NGA,SEX_M,AGE_YTHADULT_Y15-64,2019,9.99
NGA,SEX_M,AGE_YTHADULT_Y15-24,2019,18.3552
NGA,SEX_M,AGE_YTHADULT_YGE25,2019,7.2679
NGA,SEX_F,AGE_YTHADULT_YGE15,2019,7.5028
NGA,SEX_F,AGE_YTHADULT_Y15-64,2019,7.801
NGA,SEX_F,AGE_YTHADULT_Y15-24,2019,18.2432
NGA,SEX_F,AGE_YTHADULT_YGE25,2019,5.3346
NIC,SEX_T,AGE_YTHADULT_YGE15,2015,4.7
NIC,SEX_M,AGE_YTHADULT_YGE15,2015,4.2
NIC,SEX_F,AGE_YTHADULT_YGE15,2015,5.4
NIC,SEX_T,AGE_YTHADULT_YGE15,2016,3.9
NIC,SEX_M,AGE_YTHADULT_YGE15,2016,3.6
NIC,SEX_F,AGE_YTHADULT_YGE15,2016,4.2
NIC,SEX_T,AGE_YTHADULT_YGE15,2017,3.3
NIC,SEX_M,AGE_YTHADULT_YGE15,2017,3.1
NIC,SEX_F,AGE_YTHADULT_YGE15,2017,3.4
NIC,SEX_T,AGE_YTHADULT_YGE15,2018,5.2
NIC,SEX_M,AGE_YTHADULT_YGE15,2018,5.2
NIC,SEX_F,AGE_YTHADULT_YGE15,2018,5.3
NLD,SEX_T,AGE_YTHADULT_YGE15,2015,6.872000000000001
NLD,SEX_T,AGE_YTHADULT_Y15-64,2015,6.9219
NLD,SEX_T,AGE_YTHADULT_Y15-24,2015,11.2516
NLD,SEX_T,AGE_YTHADULT_YGE25,2015,6.0563
NLD,SEX_M,AGE_YTHADULT_YGE15,2015,6.5259
NLD,SEX_M,AGE_YTHADULT_Y15-64,2015,6.5658
NLD,SEX_M,AGE_YTHADULT_Y15-24,2015,11.3292
NLD,SEX_M,AGE_YTHADULT_YGE25,2015,5.7009
NLD,SEX_F,AGE_YTHADULT_YGE15,2015,7.2731
NLD,SEX_F,AGE_YTHADULT_Y15-64,2015,7.3272
NLD,SEX_F,AGE_YTHADULT_Y15-24,2015,11.1737
NLD,SEX_F,AGE_YTHADULT_YGE25,2015,6.4795
NLD,SEX_T,AGE_YTHADULT_YGE15,2016,6.0063
NLD,SEX_T,AGE_YTHADULT_Y15-64,2016,6.0582
NLD,SEX_T,AGE_YTHADULT_Y15-24,2016,10.8154
NLD,SEX_T,AGE_YTHADULT_YGE25,2016,5.11
NLD,SEX_M,AGE_YTHADULT_YGE15,2016,5.5728
NLD,SEX_M,AGE_YTHADULT_Y15-64,2016,5.6402
NLD,SEX_M,AGE_YTHADULT_Y15-24,2016,11.3782
NLD,SEX_M,AGE_YTHADULT_YGE25,2016,4.5742
NLD,SEX_F,AGE_YTHADULT_YGE15,2016,6.5068
NLD,SEX_F,AGE_YTHADULT_Y15-64,2016,6.5308
NLD,SEX_F,AGE_YTHADULT_Y15-24,2016,10.2513
NLD,SEX_F,AGE_YTHADULT_YGE25,2016,5.7451
NLD,SEX_T,AGE_YTHADULT_YGE15,2017,4.8386
NLD,SEX_T,AGE_YTHADULT_Y15-64,2017,4.8637
NLD,SEX_T,AGE_YTHADULT_Y15-24,2017,8.8622
NLD,SEX_T,AGE_YTHADULT_YGE25,2017,4.0848
NLD,SEX_M,AGE_YTHADULT_YGE15,2017,4.4761
NLD,SEX_M,AGE_YTHADULT_Y15-64,2017,4.507
NLD,SEX_M,AGE_YTHADULT_Y15-24,2017,8.9593
NLD,SEX_M,AGE_YTHADULT_YGE25,2017,3.7038
NLD,SEX_F,AGE_YTHADULT_YGE15,2017,5.2549
NLD,SEX_F,AGE_YTHADULT_Y15-64,2017,5.2646
NLD,SEX_F,AGE_YTHADULT_Y15-24,2017,8.766
NLD,SEX_F,AGE_YTHADULT_YGE25,2017,4.5346
NLD,SEX_T,AGE_YTHADULT_YGE15,2018,3.8305
NLD,SEX_T,AGE_YTHADULT_Y15-64,2018,3.8309
NLD,SEX_T,AGE_YTHADULT_Y15-24,2018,7.1649
NLD,SEX_T,AGE_YTHADULT_YGE25,2018,3.2042
NLD,SEX_M,AGE_YTHADULT_YGE15,2018,3.7207
NLD,SEX_M,AGE_YTHADULT_Y15-64,2018,3.7232
NLD,SEX_M,AGE_YTHADULT_Y15-24,2018,7.6902
NLD,SEX_M,AGE_YTHADULT_YGE25,2018,3.0294
NLD,SEX_F,AGE_YTHADULT_YGE15,2018,3.9565
NLD,SEX_F,AGE_YTHADULT_Y15-64,2018,3.9518
NLD,SEX_F,AGE_YTHADULT_Y15-24,2018,6.6376
NLD,SEX_F,AGE_YTHADULT_YGE25,2018,3.4096
NLD,SEX_T,AGE_YTHADULT_YGE15,2019,3.3799
NLD,SEX_T,AGE_YTHADULT_Y15-64,2019,3.3744
NLD,SEX_T,AGE_YTHADULT_Y15-24,2019,6.7348
NLD,SEX_T,AGE_YTHADULT_YGE25,2019,2.7445
NLD,SEX_M,AGE_YTHADULT_YGE15,2019,3.4006
NLD,SEX_M,AGE_YTHADULT_Y15-64,2019,3.3784
NLD,SEX_M,AGE_YTHADULT_Y15-24,2019,7.267
NLD,SEX_M,AGE_YTHADULT_YGE25,2019,2.7113
NLD,SEX_F,AGE_YTHADULT_YGE15,2019,3.3564
NLD,SEX_F,AGE_YTHADULT_Y15-64,2019,3.37
NLD,SEX_F,AGE_YTHADULT_Y15-24,2019,6.1892
NLD,SEX_F,AGE_YTHADULT_YGE25,2019,2.7832
NOR,SEX_T,AGE_YTHADULT_YGE15,2015,4.2959
NOR,SEX_T,AGE_YTHADULT_Y15-64,2015,4.4206
NOR,SEX_T,AGE_YTHADULT_Y15-24,2015,9.9068
NOR,SEX_T,AGE_YTHADULT_YGE25,2015,3.4297
NOR,SEX_M,AGE_YTHADULT_YGE15,2015,4.5601
NOR,SEX_M,AGE_YTHADULT_Y15-64,2015,4.7127
NOR,SEX_M,AGE_YTHADULT_Y15-24,2015,11.179
NOR,SEX_M,AGE_YTHADULT_YGE25,2015,3.5861
NOR,SEX_F,AGE_YTHADULT_YGE15,2015,3.9985
NOR,SEX_F,AGE_YTHADULT_Y15-64,2015,4.0964
NOR,SEX_F,AGE_YTHADULT_Y15-24,2015,8.5931
NOR,SEX_F,AGE_YTHADULT_YGE25,2015,3.2514
NOR,SEX_T,AGE_YTHADULT_YGE15,2016,4.6789
NOR,SEX_T,AGE_YTHADULT_Y15-64,2016,4.8121
NOR,SEX_T,AGE_YTHADULT_Y15-24,2016,11.1519
NOR,SEX_T,AGE_YTHADULT_YGE25,2016,3.7128
NOR,SEX_M,AGE_YTHADULT_YGE15,2016,5.3595
NOR,SEX_M,AGE_YTHADULT_Y15-64,2016,5.5411
NOR,SEX_M,AGE_YTHADULT_Y15-24,2016,12.982000000000001
NOR,SEX_M,AGE_YTHADULT_YGE25,2016,4.2762
NOR,SEX_F,AGE_YTHADULT_YGE15,2016,3.9123
NOR,SEX_F,AGE_YTHADULT_Y15-64,2016,4.004
NOR,SEX_F,AGE_YTHADULT_Y15-24,2016,9.2659
NOR,SEX_F,AGE_YTHADULT_YGE25,2016,3.0697
NOR,SEX_T,AGE_YTHADULT_YGE15,2017,4.1621
NOR,SEX_T,AGE_YTHADULT_Y15-64,2017,4.2716
NOR,SEX_T,AGE_YTHADULT_Y15-24,2017,10.3681
NOR,SEX_T,AGE_YTHADULT_YGE25,2017,3.2510000000000003
NOR,SEX_M,AGE_YTHADULT_YGE15,2017,4.5821
NOR,SEX_M,AGE_YTHADULT_Y15-64,2017,4.7203
NOR,SEX_M,AGE_YTHADULT_Y15-24,2017,11.6703
NOR,SEX_M,AGE_YTHADULT_YGE25,2017,3.5771
NOR,SEX_F,AGE_YTHADULT_YGE15,2017,3.6910000000000003
NOR,SEX_F,AGE_YTHADULT_Y15-64,2017,3.775
NOR,SEX_F,AGE_YTHADULT_Y15-24,2017,8.9973
NOR,SEX_F,AGE_YTHADULT_YGE25,2017,2.8816
NOR,SEX_T,AGE_YTHADULT_YGE15,2018,3.7997
NOR,SEX_T,AGE_YTHADULT_Y15-64,2018,3.9204
NOR,SEX_T,AGE_YTHADULT_Y15-24,2018,9.6923
NOR,SEX_T,AGE_YTHADULT_YGE25,2018,2.9406
NOR,SEX_M,AGE_YTHADULT_YGE15,2018,4.0312
NOR,SEX_M,AGE_YTHADULT_Y15-64,2018,4.1711
NOR,SEX_M,AGE_YTHADULT_Y15-24,2018,10.7142
NOR,SEX_M,AGE_YTHADULT_YGE25,2018,3.0935
NOR,SEX_F,AGE_YTHADULT_YGE15,2018,3.5385
NOR,SEX_F,AGE_YTHADULT_Y15-64,2018,3.6406
NOR,SEX_F,AGE_YTHADULT_Y15-24,2018,8.617
NOR,SEX_F,AGE_YTHADULT_YGE25,2018,2.7663
NOR,SEX_T,AGE_YTHADULT_YGE15,2019,3.6872
NOR,SEX_T,AGE_YTHADULT_Y15-64,2019,3.7848
NOR,SEX_T,AGE_YTHADULT_Y15-24,2019,9.9572
NOR,SEX_T,AGE_YTHADULT_YGE25,2019,2.7659
NOR,SEX_M,AGE_YTHADULT_YGE15,2019,3.9488
NOR,SEX_M,AGE_YTHADULT_Y15-64,2019,4.0516
NOR,SEX_M,AGE_YTHADULT_Y15-24,2019,10.3854
NOR,SEX_M,AGE_YTHADULT_YGE25,2019,3.0424
NOR,SEX_F,AGE_YTHADULT_YGE15,2019,3.3917
NOR,SEX_F,AGE_YTHADULT_Y15-64,2019,3.4869
NOR,SEX_F,AGE_YTHADULT_Y15-24,2019,9.5097
NOR,SEX_F,AGE_YTHADULT_YGE25,2019,2.45
NPL,SEX_T,AGE_YTHADULT_YGE15,2017,11.3554
NPL,SEX_T,AGE_YTHADULT_Y15-64,2017,11.6829
NPL,SEX_T,AGE_YTHADULT_Y15-24,2017,21.3555
NPL,SEX_T,AGE_YTHADULT_YGE25,2017,8.8154
NPL,SEX_M,AGE_YTHADULT_YGE15,2017,10.3113
NPL,SEX_M,AGE_YTHADULT_Y15-64,2017,10.6196
NPL,SEX_M,AGE_YTHADULT_Y15-24,2017,19.7143
NPL,SEX_M,AGE_YTHADULT_YGE25,2017,7.9761
NPL,SEX_F,AGE_YTHADULT_YGE15,2017,13.06
NPL,SEX_F,AGE_YTHADULT_Y15-64,2017,13.3869
NPL,SEX_F,AGE_YTHADULT_Y15-24,2017,23.9128
NPL,SEX_F,AGE_YTHADULT_YGE25,2017,10.2021
NPL,SEX_T,AGE_YTHADULT_YGE15,2015,3.1
NPL,SEX_M,AGE_YTHADULT_YGE15,2015,3.4
NPL,SEX_F,AGE_YTHADULT_YGE15,2015,2.9
NZL,SEX_T,AGE_YTHADULT_YGE15,2015,5.3543
NZL,SEX_T,AGE_YTHADULT_Y15-64,2015,5.5835
NZL,SEX_T,AGE_YTHADULT_Y15-24,2015,13.7641
NZL,SEX_T,AGE_YTHADULT_YGE25,2015,3.7642
NZL,SEX_M,AGE_YTHADULT_YGE15,2015,4.9031
NZL,SEX_M,AGE_YTHADULT_Y15-64,2015,5.1276
NZL,SEX_M,AGE_YTHADULT_Y15-24,2015,13.7988
NZL,SEX_M,AGE_YTHADULT_YGE25,2015,3.19
NZL,SEX_F,AGE_YTHADULT_YGE15,2015,5.8518
NZL,SEX_F,AGE_YTHADULT_Y15-64,2015,6.0776
NZL,SEX_F,AGE_YTHADULT_Y15-24,2015,13.7361
NZL,SEX_F,AGE_YTHADULT_YGE25,2015,4.3914
NZL,SEX_T,AGE_YTHADULT_YGE15,2016,5.079
NZL,SEX_T,AGE_YTHADULT_Y15-64,2016,5.329
NZL,SEX_T,AGE_YTHADULT_Y15-24,2016,13.36
NZL,SEX_T,AGE_YTHADULT_YGE25,2016,3.531
NZL,SEX_M,AGE_YTHADULT_YGE15,2016,4.739
