ref_area,indicator,source,sex,classif1,time,obs_value
GTM,SDG_0111_SEX_AGE_RT,XA:1956,SEX_T,AGE_YTHADULT_YGE15,2016,3.869116082
GTM,SDG_0111_SEX_AGE_RT,XA:1956,SEX_T,AGE_YTHADULT_YGE15,2017,4.148241441
GTM,SDG_0111_SEX_AGE_RT,XA:1956,SEX_T,AGE_YTHADULT_YGE15,2018,3.888846976
GTM,SDG_0111_SEX_AGE_RT,XA:1956,SEX_T,AGE_YTHADULT_YGE15,2019,3.600000792
GUY,SDG_0111_SEX_AGE_RT,XA:1839,SEX_T,AGE_YTHADULT_YGE15,2015,1.964918041
GUY,SDG_0111_SEX_AGE_RT,XA:1839,SEX_T,AGE_YTHADULT_YGE15,2016,1.794333024
GUY,SDG_0111_SEX_AGE_RT,XA:1839,SEX_T,AGE_YTHADULT_YGE15,2017,1.609045127
GUY,SDG_0111_SEX_AGE_RT,XA:1839,SEX_T,AGE_YTHADULT_YGE15,2018,1.432248362
GUY,SDG_0111_SEX_AGE_RT,XA:1839,SEX_T,AGE_YTHADULT_YGE15,2019,1.281362969
HKG,SDG_0111_SEX_AGE_RT,XA:1964,SEX_T,AGE_YTHADULT_YGE15,2015,0
HKG,SDG_0111_SEX_AGE_RT,XA:1964,SEX_T,AGE_YTHADULT_YGE15,2016,0
HKG,SDG_0111_SEX_AGE_RT,XA:1964,SEX_T,AGE_YTHADULT_YGE15,2017,0
HKG,SDG_0111_SEX_AGE_RT,XA:1964,SEX_T,AGE_YTHADULT_YGE15,2018,0
HKG,SDG_0111_SEX_AGE_RT,XA:1964,SEX_T,AGE_YTHADULT_YGE15,2019,0
HND,SDG_0111_SEX_AGE_RT,XA:1893,SEX_T,AGE_YTHADULT_YGE15,2015,12.63107178
HND,SDG_0111_SEX_AGE_RT,XA:1893,SEX_T,AGE_YTHADULT_YGE15,2016,12.33826986
HND,SDG_0111_SEX_AGE_RT,XA:1893,SEX_T,AGE_YTHADULT_YGE15,2017,13.66399058
HND,SDG_0111_SEX_AGE_RT,XA:1893,SEX_T,AGE_YTHADULT_YGE15,2018,12.50139264
HND,SDG_0111_SEX_AGE_RT,XA:1893,SEX_T,AGE_YTHADULT_YGE15,2019,11.54045002
HTI,SDG_0111_SEX_AGE_RT,XA:1858,SEX_T,AGE_YTHADULT_YGE15,2015,20.01655031
HTI,SDG_0111_SEX_AGE_RT,XA:1858,SEX_T,AGE_YTHADULT_YGE15,2016,19.42086417
HTI,SDG_0111_SEX_AGE_RT,XA:1858,SEX_T,AGE_YTHADULT_YGE15,2017,18.8552606
HTI,SDG_0111_SEX_AGE_RT,XA:1858,SEX_T,AGE_YTHADULT_YGE15,2018,18.18727178
HTI,SDG_0111_SEX_AGE_RT,XA:1858,SEX_T,AGE_YTHADULT_YGE15,2019,17.5571003
IDN,SDG_0111_SEX_AGE_RT,XA:1897,SEX_T,AGE_YTHADULT_YGE15,2015,6.974391867
IDN,SDG_0111_SEX_AGE_RT,XA:1897,SEX_T,AGE_YTHADULT_YGE15,2016,6.395232618
IDN,SDG_0111_SEX_AGE_RT,XA:1897,SEX_T,AGE_YTHADULT_YGE15,2017,5.801424298
IDN,SDG_0111_SEX_AGE_RT,XA:1897,SEX_T,AGE_YTHADULT_YGE15,2018,5.015674713
IDN,SDG_0111_SEX_AGE_RT,XA:1897,SEX_T,AGE_YTHADULT_YGE15,2019,4.326279558
IND,SDG_0111_SEX_AGE_RT,XA:1976,SEX_T,AGE_YTHADULT_YGE15,2015,15.61297932
IND,SDG_0111_SEX_AGE_RT,XA:1976,SEX_T,AGE_YTHADULT_YGE15,2016,14.32994638
IND,SDG_0111_SEX_AGE_RT,XA:1976,SEX_T,AGE_YTHADULT_YGE15,2017,12.92996357
IND,SDG_0111_SEX_AGE_RT,XA:1976,SEX_T,AGE_YTHADULT_YGE15,2018,11.7622361
IND,SDG_0111_SEX_AGE_RT,XA:1976,SEX_T,AGE_YTHADULT_YGE15,2019,10.65127183
IRN,SDG_0111_SEX_AGE_RT,XA:1980,SEX_T,AGE_YTHADULT_YGE15,2015,0.062589512
IRN,SDG_0111_SEX_AGE_RT,XA:1980,SEX_T,AGE_YTHADULT_YGE15,2016,0.067597173
IRN,SDG_0111_SEX_AGE_RT,XA:1980,SEX_T,AGE_YTHADULT_YGE15,2017,0.063979619
IRN,SDG_0111_SEX_AGE_RT,XA:1980,SEX_T,AGE_YTHADULT_YGE15,2018,0.062135843
IRN,SDG_0111_SEX_AGE_RT,XA:1980,SEX_T,AGE_YTHADULT_YGE15,2019,0.061398951
IRQ,SDG_0111_SEX_AGE_RT,XA:1901,SEX_T,AGE_YTHADULT_YGE15,2015,0.459007828
IRQ,SDG_0111_SEX_AGE_RT,XA:1901,SEX_T,AGE_YTHADULT_YGE15,2016,0.392387217
IRQ,SDG_0111_SEX_AGE_RT,XA:1901,SEX_T,AGE_YTHADULT_YGE15,2017,0.368625636
IRQ,SDG_0111_SEX_AGE_RT,XA:1901,SEX_T,AGE_YTHADULT_YGE15,2018,0.349235288
IRQ,SDG_0111_SEX_AGE_RT,XA:1901,SEX_T,AGE_YTHADULT_YGE15,2019,0.327511455
JAM,SDG_0111_SEX_AGE_RT,XA:1905,SEX_T,AGE_YTHADULT_YGE15,2015,0.29392632
JAM,SDG_0111_SEX_AGE_RT,XA:1905,SEX_T,AGE_YTHADULT_YGE15,2016,0.272519961
JAM,SDG_0111_SEX_AGE_RT,XA:1905,SEX_T,AGE_YTHADULT_YGE15,2017,0.27185073
JAM,SDG_0111_SEX_AGE_RT,XA:1905,SEX_T,AGE_YTHADULT_YGE15,2018,0.252156999
JAM,SDG_0111_SEX_AGE_RT,XA:1905,SEX_T,AGE_YTHADULT_YGE15,2019,0.234023429
JOR,SDG_0111_SEX_AGE_RT,XA:1992,SEX_T,AGE_YTHADULT_YGE15,2015,0.144848805
JOR,SDG_0111_SEX_AGE_RT,XA:1992,SEX_T,AGE_YTHADULT_YGE15,2016,0.142254367
JOR,SDG_0111_SEX_AGE_RT,XA:1992,SEX_T,AGE_YTHADULT_YGE15,2017,0.13771064
JOR,SDG_0111_SEX_AGE_RT,XA:1992,SEX_T,AGE_YTHADULT_YGE15,2018,0.130109188
JOR,SDG_0111_SEX_AGE_RT,XA:1992,SEX_T,AGE_YTHADULT_YGE15,2019,0.12076935
KAZ,SDG_0111_SEX_AGE_RT,XA:1996,SEX_T,AGE_YTHADULT_YGE15,2015,0.005010703
KAZ,SDG_0111_SEX_AGE_RT,XA:1996,SEX_T,AGE_YTHADULT_YGE15,2016,0.005012412
KAZ,SDG_0111_SEX_AGE_RT,XA:1996,SEX_T,AGE_YTHADULT_YGE15,2017,0.005010112
KAZ,SDG_0111_SEX_AGE_RT,XA:1996,SEX_T,AGE_YTHADULT_YGE15,2018,0.00503749
KAZ,SDG_0111_SEX_AGE_RT,XA:1996,SEX_T,AGE_YTHADULT_YGE15,2019,0.005049035
KEN,SDG_0111_SEX_AGE_RT,XA:1909,SEX_T,AGE_YTHADULT_YGE15,2015,33.23185226
KEN,SDG_0111_SEX_AGE_RT,XA:1909,SEX_T,AGE_YTHADULT_YGE15,2016,31.92422789
KEN,SDG_0111_SEX_AGE_RT,XA:1909,SEX_T,AGE_YTHADULT_YGE15,2017,30.11609814
KEN,SDG_0111_SEX_AGE_RT,XA:1909,SEX_T,AGE_YTHADULT_YGE15,2018,28.0938577
KEN,SDG_0111_SEX_AGE_RT,XA:1909,SEX_T,AGE_YTHADULT_YGE15,2019,26.48488959
KGZ,SDG_0111_SEX_AGE_RT,XA:2000,SEX_T,AGE_YTHADULT_YGE15,2015,1.044257539
KGZ,SDG_0111_SEX_AGE_RT,XA:2000,SEX_T,AGE_YTHADULT_YGE15,2016,0.343006274
KGZ,SDG_0111_SEX_AGE_RT,XA:2000,SEX_T,AGE_YTHADULT_YGE15,2017,0.368018433
KGZ,SDG_0111_SEX_AGE_RT,XA:2000,SEX_T,AGE_YTHADULT_YGE15,2018,0.340768278
KGZ,SDG_0111_SEX_AGE_RT,XA:2000,SEX_T,AGE_YTHADULT_YGE15,2019,0.313965533
KHM,SDG_0111_SEX_AGE_RT,XA:1866,SEX_T,AGE_YTHADULT_YGE15,2015,16.41651954
KHM,SDG_0111_SEX_AGE_RT,XA:1866,SEX_T,AGE_YTHADULT_YGE15,2016,13.10181591
KHM,SDG_0111_SEX_AGE_RT,XA:1866,SEX_T,AGE_YTHADULT_YGE15,2017,11.06991424
KHM,SDG_0111_SEX_AGE_RT,XA:1866,SEX_T,AGE_YTHADULT_YGE15,2018,9.543166398
KHM,SDG_0111_SEX_AGE_RT,XA:1866,SEX_T,AGE_YTHADULT_YGE15,2019,8.266176142
KOR,SDG_0111_SEX_AGE_RT,XA:2004,SEX_T,AGE_YTHADULT_YGE15,2015,0
KOR,SDG_0111_SEX_AGE_RT,XA:2004,SEX_T,AGE_YTHADULT_YGE15,2016,0
KOR,SDG_0111_SEX_AGE_RT,XA:2004,SEX_T,AGE_YTHADULT_YGE15,2017,0
KOR,SDG_0111_SEX_AGE_RT,XA:2004,SEX_T,AGE_YTHADULT_YGE15,2018,0
KOR,SDG_0111_SEX_AGE_RT,XA:2004,SEX_T,AGE_YTHADULT_YGE15,2019,0
KWT,SDG_0111_SEX_AGE_RT,XA:1913,SEX_T,AGE_YTHADULT_YGE15,2015,0.117039584
KWT,SDG_0111_SEX_AGE_RT,XA:1913,SEX_T,AGE_YTHADULT_YGE15,2016,0.121832952
KWT,SDG_0111_SEX_AGE_RT,XA:1913,SEX_T,AGE_YTHADULT_YGE15,2017,0.128440975
KWT,SDG_0111_SEX_AGE_RT,XA:1913,SEX_T,AGE_YTHADULT_YGE15,2018,0.130416919
KWT,SDG_0111_SEX_AGE_RT,XA:1913,SEX_T,AGE_YTHADULT_YGE15,2019,0.129869966
LAO,SDG_0111_SEX_AGE_RT,XA:2008,SEX_T,AGE_YTHADULT_YGE15,2015,15.25032705
LAO,SDG_0111_SEX_AGE_RT,XA:2008,SEX_T,AGE_YTHADULT_YGE15,2016,13.4933461
LAO,SDG_0111_SEX_AGE_RT,XA:2008,SEX_T,AGE_YTHADULT_YGE15,2017,11.92515295
LAO,SDG_0111_SEX_AGE_RT,XA:2008,SEX_T,AGE_YTHADULT_YGE15,2018,10.51316775
LAO,SDG_0111_SEX_AGE_RT,XA:2008,SEX_T,AGE_YTHADULT_YGE15,2019,9.301501614
LBN,SDG_0111_SEX_AGE_RT,XA:2009,SEX_T,AGE_YTHADULT_YGE15,2015,0.138907015
LBN,SDG_0111_SEX_AGE_RT,XA:2009,SEX_T,AGE_YTHADULT_YGE15,2016,0.134191939
LBN,SDG_0111_SEX_AGE_RT,XA:2009,SEX_T,AGE_YTHADULT_YGE15,2017,0.125125352
LBN,SDG_0111_SEX_AGE_RT,XA:2009,SEX_T,AGE_YTHADULT_YGE15,2018,0.110780952
LBN,SDG_0111_SEX_AGE_RT,XA:2009,SEX_T,AGE_YTHADULT_YGE15,2019,0.09522298
LBR,SDG_0111_SEX_AGE_RT,XA:1916,SEX_T,AGE_YTHADULT_YGE15,2015,40.46678713
LBR,SDG_0111_SEX_AGE_RT,XA:1916,SEX_T,AGE_YTHADULT_YGE15,2016,41.77739797
LBR,SDG_0111_SEX_AGE_RT,XA:1916,SEX_T,AGE_YTHADULT_YGE15,2017,41.06528419
LBR,SDG_0111_SEX_AGE_RT,XA:1916,SEX_T,AGE_YTHADULT_YGE15,2018,40.28289127
LBR,SDG_0111_SEX_AGE_RT,XA:1916,SEX_T,AGE_YTHADULT_YGE15,2019,39.64697282
LBY,SDG_0111_SEX_AGE_RT,XA:1869,SEX_T,AGE_YTHADULT_YGE15,2015,0.199184071
LBY,SDG_0111_SEX_AGE_RT,XA:1869,SEX_T,AGE_YTHADULT_YGE15,2016,0.203691759
LBY,SDG_0111_SEX_AGE_RT,XA:1869,SEX_T,AGE_YTHADULT_YGE15,2017,0.152895069
LBY,SDG_0111_SEX_AGE_RT,XA:1869,SEX_T,AGE_YTHADULT_YGE15,2018,0.126999927
LBY,SDG_0111_SEX_AGE_RT,XA:1869,SEX_T,AGE_YTHADULT_YGE15,2019,0.111223202
LKA,SDG_0111_SEX_AGE_RT,XA:2017,SEX_T,AGE_YTHADULT_YGE15,2015,0.543372021
LKA,SDG_0111_SEX_AGE_RT,XA:2017,SEX_T,AGE_YTHADULT_YGE15,2016,0.378056301
LKA,SDG_0111_SEX_AGE_RT,XA:2017,SEX_T,AGE_YTHADULT_YGE15,2017,0.330556355
LKA,SDG_0111_SEX_AGE_RT,XA:2017,SEX_T,AGE_YTHADULT_YGE15,2018,0.293518063
LKA,SDG_0111_SEX_AGE_RT,XA:2017,SEX_T,AGE_YTHADULT_YGE15,2019,0.261859056
LSO,SDG_0111_SEX_AGE_RT,XA:1920,SEX_T,AGE_YTHADULT_YGE15,2015,43.24824048
LSO,SDG_0111_SEX_AGE_RT,XA:1920,SEX_T,AGE_YTHADULT_YGE15,2016,42.47332408
LSO,SDG_0111_SEX_AGE_RT,XA:1920,SEX_T,AGE_YTHADULT_YGE15,2017,41.56153551
LSO,SDG_0111_SEX_AGE_RT,XA:1920,SEX_T,AGE_YTHADULT_YGE15,2018,40.62784729
LSO,SDG_0111_SEX_AGE_RT,XA:1920,SEX_T,AGE_YTHADULT_YGE15,2019,39.69183025
MAC,SDG_0111_SEX_AGE_RT,XA:1924,SEX_T,AGE_YTHADULT_YGE15,2015,0
MAC,SDG_0111_SEX_AGE_RT,XA:1924,SEX_T,AGE_YTHADULT_YGE15,2016,0
MAC,SDG_0111_SEX_AGE_RT,XA:1924,SEX_T,AGE_YTHADULT_YGE15,2017,0
MAC,SDG_0111_SEX_AGE_RT,XA:1924,SEX_T,AGE_YTHADULT_YGE15,2018,0
MAC,SDG_0111_SEX_AGE_RT,XA:1924,SEX_T,AGE_YTHADULT_YGE15,2019,0
MAR,SDG_0111_SEX_AGE_RT,XA:2029,SEX_T,AGE_YTHADULT_YGE15,2015,0.613143854
MAR,SDG_0111_SEX_AGE_RT,XA:2029,SEX_T,AGE_YTHADULT_YGE15,2016,0.555848222
MAR,SDG_0111_SEX_AGE_RT,XA:2029,SEX_T,AGE_YTHADULT_YGE15,2017,0.480433589
MAR,SDG_0111_SEX_AGE_RT,XA:2029,SEX_T,AGE_YTHADULT_YGE15,2018,0.432421089
MAR,SDG_0111_SEX_AGE_RT,XA:2029,SEX_T,AGE_YTHADULT_YGE15,2019,0.386771722
MDA,SDG_0111_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2015,0.00748595
MDA,SDG_0111_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2016,0.04003137
MDA,SDG_0111_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2017,0.014987059
MDA,SDG_0111_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2018,0.020471442
MDA,SDG_0111_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2019,0.017544278
MDG,SDG_0111_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2015,71.55274875
MDG,SDG_0111_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2016,70.73436084
MDG,SDG_0111_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2017,69.98555756
MDG,SDG_0111_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2018,69.14489115
MDG,SDG_0111_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2019,68.40340542
MDV,SDG_0111_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2015,2.610771167
MDV,SDG_0111_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2016,2.286184692
MDV,SDG_0111_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2017,1.988060618
MDV,SDG_0111_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2018,1.827649849
MDV,SDG_0111_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2019,1.668938796
MEX,SDG_0111_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2015,1.93944595
MEX,SDG_0111_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2016,1.450632219
MEX,SDG_0111_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2017,1.380098665
MEX,SDG_0111_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2018,1.291346755
MEX,SDG_0111_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2019,1.207418665
MKD,SDG_0111_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2015,0.040717014
MKD,SDG_0111_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2016,0.036217564
MKD,SDG_0111_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2017,0.033919659
MKD,SDG_0111_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2018,0.031018511
MKD,SDG_0111_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2019,0.029268589
MLI,SDG_0111_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2015,45.79338519
MLI,SDG_0111_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2016,47.09509754
MLI,SDG_0111_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2017,46.42554873
MLI,SDG_0111_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2018,45.58418087
MLI,SDG_0111_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2019,44.96081111
MMR,SDG_0111_SEX_AGE_RT,XA:1877,SEX_T,AGE_YTHADULT_YGE15,2015,5.94199785
MMR,SDG_0111_SEX_AGE_RT,XA:1877,SEX_T,AGE_YTHADULT_YGE15,2016,4.835964462
MMR,SDG_0111_SEX_AGE_RT,XA:1877,SEX_T,AGE_YTHADULT_YGE15,2017,3.898163788
MMR,SDG_0111_SEX_AGE_RT,XA:1877,SEX_T,AGE_YTHADULT_YGE15,2018,3.258383196
MMR,SDG_0111_SEX_AGE_RT,XA:1877,SEX_T,AGE_YTHADULT_YGE15,2019,2.724874554
MNE,SDG_0111_SEX_AGE_RT,XA:2234,SEX_T,AGE_YTHADULT_YGE15,2015,0.109102664
MNE,SDG_0111_SEX_AGE_RT,XA:2234,SEX_T,AGE_YTHADULT_YGE15,2016,0.101442892
MNE,SDG_0111_SEX_AGE_RT,XA:2234,SEX_T,AGE_YTHADULT_YGE15,2017,0.097538035
MNE,SDG_0111_SEX_AGE_RT,XA:2234,SEX_T,AGE_YTHADULT_YGE15,2018,0.093636908
MNE,SDG_0111_SEX_AGE_RT,XA:2234,SEX_T,AGE_YTHADULT_YGE15,2019,0.08816306
MNG,SDG_0111_SEX_AGE_RT,XA:1934,SEX_T,AGE_YTHADULT_YGE15,2015,0.088933896
MNG,SDG_0111_SEX_AGE_RT,XA:1934,SEX_T,AGE_YTHADULT_YGE15,2016,0.142725389
MNG,SDG_0111_SEX_AGE_RT,XA:1934,SEX_T,AGE_YTHADULT_YGE15,2017,0.138920555
MNG,SDG_0111_SEX_AGE_RT,XA:1934,SEX_T,AGE_YTHADULT_YGE15,2018,0.139145368
MNG,SDG_0111_SEX_AGE_RT,XA:1934,SEX_T,AGE_YTHADULT_YGE15,2019,0.138517543
MOZ,SDG_0111_SEX_AGE_RT,XA:1850,SEX_T,AGE_YTHADULT_YGE15,2015,57.86620783
MOZ,SDG_0111_SEX_AGE_RT,XA:1850,SEX_T,AGE_YTHADULT_YGE15,2016,56.72697615
MOZ,SDG_0111_SEX_AGE_RT,XA:1850,SEX_T,AGE_YTHADULT_YGE15,2017,55.55050177
MOZ,SDG_0111_SEX_AGE_RT,XA:1850,SEX_T,AGE_YTHADULT_YGE15,2018,54.22290207
MOZ,SDG_0111_SEX_AGE_RT,XA:1850,SEX_T,AGE_YTHADULT_YGE15,2019,52.89339623
MRT,SDG_0111_SEX_AGE_RT,XA:1936,SEX_T,AGE_YTHADULT_YGE15,2015,3.426883309
MRT,SDG_0111_SEX_AGE_RT,XA:1936,SEX_T,AGE_YTHADULT_YGE15,2016,3.355732193
MRT,SDG_0111_SEX_AGE_RT,XA:1936,SEX_T,AGE_YTHADULT_YGE15,2017,3.228928756
MRT,SDG_0111_SEX_AGE_RT,XA:1936,SEX_T,AGE_YTHADULT_YGE15,2018,3.062497661
MRT,SDG_0111_SEX_AGE_RT,XA:1936,SEX_T,AGE_YTHADULT_YGE15,2019,2.862641733
MUS,SDG_0111_SEX_AGE_RT,XA:1938,SEX_T,AGE_YTHADULT_YGE15,2015,0.093788443
MUS,SDG_0111_SEX_AGE_RT,XA:1938,SEX_T,AGE_YTHADULT_YGE15,2016,0.082779089
MUS,SDG_0111_SEX_AGE_RT,XA:1938,SEX_T,AGE_YTHADULT_YGE15,2017,0.072837322
MUS,SDG_0111_SEX_AGE_RT,XA:1938,SEX_T,AGE_YTHADULT_YGE15,2018,0.063612896
MUS,SDG_0111_SEX_AGE_RT,XA:1938,SEX_T,AGE_YTHADULT_YGE15,2019,0.056147446
MWI,SDG_0111_SEX_AGE_RT,XA:1837,SEX_T,AGE_YTHADULT_YGE15,2015,67.27423268
MWI,SDG_0111_SEX_AGE_RT,XA:1837,SEX_T,AGE_YTHADULT_YGE15,2016,66.98576962
MWI,SDG_0111_SEX_AGE_RT,XA:1837,SEX_T,AGE_YTHADULT_YGE15,2017,66.38809658
MWI,SDG_0111_SEX_AGE_RT,XA:1837,SEX_T,AGE_YTHADULT_YGE15,2018,65.7117141
MWI,SDG_0111_SEX_AGE_RT,XA:1837,SEX_T,AGE_YTHADULT_YGE15,2019,65.00307642
MYS,SDG_0111_SEX_AGE_RT,XA:1940,SEX_T,AGE_YTHADULT_YGE15,2015,0.002507212
MYS,SDG_0111_SEX_AGE_RT,XA:1940,SEX_T,AGE_YTHADULT_YGE15,2016,0.002091948
MYS,SDG_0111_SEX_AGE_RT,XA:1940,SEX_T,AGE_YTHADULT_YGE15,2017,0.001787797
MYS,SDG_0111_SEX_AGE_RT,XA:1940,SEX_T,AGE_YTHADULT_YGE15,2018,0.001560616
MYS,SDG_0111_SEX_AGE_RT,XA:1940,SEX_T,AGE_YTHADULT_YGE15,2019,0.001385933
NAM,SDG_0111_SEX_AGE_RT,XA:1881,SEX_T,AGE_YTHADULT_YGE15,2015,7.766574676
NAM,SDG_0111_SEX_AGE_RT,XA:1881,SEX_T,AGE_YTHADULT_YGE15,2016,6.26847133
NAM,SDG_0111_SEX_AGE_RT,XA:1881,SEX_T,AGE_YTHADULT_YGE15,2017,6.759050412
NAM,SDG_0111_SEX_AGE_RT,XA:1881,SEX_T,AGE_YTHADULT_YGE15,2018,7.107873006
NAM,SDG_0111_SEX_AGE_RT,XA:1881,SEX_T,AGE_YTHADULT_YGE15,2019,6.870180981
NER,SDG_0111_SEX_AGE_RT,XA:1852,SEX_T,AGE_YTHADULT_YGE15,2015,42.36885368
NER,SDG_0111_SEX_AGE_RT,XA:1852,SEX_T,AGE_YTHADULT_YGE15,2016,41.97794312
NER,SDG_0111_SEX_AGE_RT,XA:1852,SEX_T,AGE_YTHADULT_YGE15,2017,41.52433482
NER,SDG_0111_SEX_AGE_RT,XA:1852,SEX_T,AGE_YTHADULT_YGE15,2018,40.97429928
NER,SDG_0111_SEX_AGE_RT,XA:1852,SEX_T,AGE_YTHADULT_YGE15,2019,40.26636912
NGA,SDG_0111_SEX_AGE_RT,XA:1944,SEX_T,AGE_YTHADULT_YGE15,2015,40.55038777
NGA,SDG_0111_SEX_AGE_RT,XA:1944,SEX_T,AGE_YTHADULT_YGE15,2016,39.45251052
NGA,SDG_0111_SEX_AGE_RT,XA:1944,SEX_T,AGE_YTHADULT_YGE15,2017,38.77147724
NGA,SDG_0111_SEX_AGE_RT,XA:1944,SEX_T,AGE_YTHADULT_YGE15,2018,38.24365352
NGA,SDG_0111_SEX_AGE_RT,XA:1944,SEX_T,AGE_YTHADULT_YGE15,2019,37.47015688
NIC,SDG_0111_SEX_AGE_RT,XA:1883,SEX_T,AGE_YTHADULT_YGE15,2015,8.051981824
NIC,SDG_0111_SEX_AGE_RT,XA:1883,SEX_T,AGE_YTHADULT_YGE15,2016,7.338252669
NIC,SDG_0111_SEX_AGE_RT,XA:1883,SEX_T,AGE_YTHADULT_YGE15,2017,6.672394817
NIC,SDG_0111_SEX_AGE_RT,XA:1883,SEX_T,AGE_YTHADULT_YGE15,2018,6.306639763
NIC,SDG_0111_SEX_AGE_RT,XA:1883,SEX_T,AGE_YTHADULT_YGE15,2019,5.914084113
NPL,SDG_0111_SEX_AGE_RT,XA:1947,SEX_T,AGE_YTHADULT_YGE15,2015,8.592937239
NPL,SDG_0111_SEX_AGE_RT,XA:1947,SEX_T,AGE_YTHADULT_YGE15,2016,8.16990773
NPL,SDG_0111_SEX_AGE_RT,XA:1947,SEX_T,AGE_YTHADULT_YGE15,2017,7.279352748
NPL,SDG_0111_SEX_AGE_RT,XA:1947,SEX_T,AGE_YTHADULT_YGE15,2018,6.655410349
NPL,SDG_0111_SEX_AGE_RT,XA:1947,SEX_T,AGE_YTHADULT_YGE15,2019,6.107585113
OMN,SDG_0111_SEX_AGE_RT,XA:1949,SEX_T,AGE_YTHADULT_YGE15,2015,0.059232548
OMN,SDG_0111_SEX_AGE_RT,XA:1949,SEX_T,AGE_YTHADULT_YGE15,2016,0.061306413
OMN,SDG_0111_SEX_AGE_RT,XA:1949,SEX_T,AGE_YTHADULT_YGE15,2017,0.065401472
OMN,SDG_0111_SEX_AGE_RT,XA:1949,SEX_T,AGE_YTHADULT_YGE15,2018,0.067647608
OMN,SDG_0111_SEX_AGE_RT,XA:1949,SEX_T,AGE_YTHADULT_YGE15,2019,0.069722262
PAK,SDG_0111_SEX_AGE_RT,XA:2080,SEX_T,AGE_YTHADULT_YGE15,2015,3.841714126
PAK,SDG_0111_SEX_AGE_RT,XA:2080,SEX_T,AGE_YTHADULT_YGE15,2016,3.285132618
PAK,SDG_0111_SEX_AGE_RT,XA:2080,SEX_T,AGE_YTHADULT_YGE15,2017,2.830958316
PAK,SDG_0111_SEX_AGE_RT,XA:2080,SEX_T,AGE_YTHADULT_YGE15,2018,2.441725509
PAK,SDG_0111_SEX_AGE_RT,XA:2080,SEX_T,AGE_YTHADULT_YGE15,2019,2.255331146
PAN,SDG_0111_SEX_AGE_RT,XA:2082,SEX_T,AGE_YTHADULT_YGE15,2015,0.495724068
PAN,SDG_0111_SEX_AGE_RT,XA:2082,SEX_T,AGE_YTHADULT_YGE15,2016,0.586241855
PAN,SDG_0111_SEX_AGE_RT,XA:2082,SEX_T,AGE_YTHADULT_YGE15,2017,0.796408266
PAN,SDG_0111_SEX_AGE_RT,XA:2082,SEX_T,AGE_YTHADULT_YGE15,2018,0.729106059
PAN,SDG_0111_SEX_AGE_RT,XA:2082,SEX_T,AGE_YTHADULT_YGE15,2019,0.661876202
PER,SDG_0111_SEX_AGE_RT,XA:2084,SEX_T,AGE_YTHADULT_YGE15,2015,4.185074238
PER,SDG_0111_SEX_AGE_RT,XA:2084,SEX_T,AGE_YTHADULT_YGE15,2016,4.090763889
PER,SDG_0111_SEX_AGE_RT,XA:2084,SEX_T,AGE_YTHADULT_YGE15,2017,3.972873126
