ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
SVK,SDG_0852_SEX_AGE_RT,BA:2254,SEX_T,AGE_YTHADULT_Y15-64,2019,5.8365,,,,R1:2384
SVN,SDG_0852_SEX_AGE_RT,BA:2243,SEX_T,AGE_YTHADULT_Y15-64,2015,9.1056,,,,R1:2384
SVN,SDG_0852_SEX_AGE_RT,BA:2243,SEX_T,AGE_YTHADULT_Y15-64,2016,8.102,,,,R1:2384
SVN,SDG_0852_SEX_AGE_RT,BA:2243,SEX_T,AGE_YTHADULT_Y15-64,2017,6.6658,,,,R1:2384
SVN,SDG_0852_SEX_AGE_RT,BA:2243,SEX_T,AGE_YTHADULT_Y15-64,2018,5.2024,,,,R1:2384
SVN,SDG_0852_SEX_AGE_RT,BA:2243,SEX_T,AGE_YTHADULT_Y15-64,2019,4.5022,,,,R1:2384
SWE,SDG_0852_SEX_AGE_RT,BA:2519,SEX_T,AGE_YTHADULT_Y15-64,2015,7.6114,,,,R1:2384
SWE,SDG_0852_SEX_AGE_RT,BA:2519,SEX_T,AGE_YTHADULT_Y15-64,2016,7.1487,,,,R1:2384
SWE,SDG_0852_SEX_AGE_RT,BA:2519,SEX_T,AGE_YTHADULT_Y15-64,2017,6.8632,,,,R1:2384
SWE,SDG_0852_SEX_AGE_RT,BA:2519,SEX_T,AGE_YTHADULT_Y15-64,2018,6.4974,B,,I11:264,R1:2384
SWE,SDG_0852_SEX_AGE_RT,BA:2519,SEX_T,AGE_YTHADULT_Y15-64,2019,6.9997,,,,R1:2384
SWZ,SDG_0852_SEX_AGE_RT,BA:1672,SEX_T,AGE_YTHADULT_Y15-64,2016,23.1855,,,,R1:3513
SYC,SDG_0852_SEX_AGE_RT,BA:2524,SEX_T,AGE_YTHADULT_Y15-64,2015,4.2156,,,,R1:3513
SYC,SDG_0852_SEX_AGE_RT,BA:2524,SEX_T,AGE_YTHADULT_Y15-64,2016,4.0413,,,,R1:3513
SYC,SDG_0852_SEX_AGE_RT,BA:2524,SEX_T,AGE_YTHADULT_Y15-64,2017,3.7671,,,,R1:3513
SYC,SDG_0852_SEX_AGE_RT,BA:2524,SEX_T,AGE_YTHADULT_Y15-64,2018,3.586,,,,R1:3513
SYC,SDG_0852_SEX_AGE_RT,BA:2524,SEX_T,AGE_YTHADULT_Y15-64,2019,3.0057,,,,R1:3513
TCD,SDG_0852_SEX_AGE_RT,BB:15712,SEX_T,AGE_YTHADULT_Y15-64,2018,1.1961,,,,R1:3513
TGO,SDG_0852_SEX_AGE_RT,BA:14123,SEX_T,AGE_YTHADULT_Y15-64,2017,3.9603,,,,R1:3513_T2:239_T3:240
TGO,SDG_0852_SEX_AGE_RT,BB:686,SEX_T,AGE_YTHADULT_Y15-64,2015,2.3112,,,,R1:3513
THA,SDG_0852_SEX_AGE_RT,BA:741,SEX_T,AGE_YTHADULT_Y15-64,2015,0.6229,,,,R1:3513
THA,SDG_0852_SEX_AGE_RT,BA:741,SEX_T,AGE_YTHADULT_Y15-64,2016,0.7215,,,,R1:3513
THA,SDG_0852_SEX_AGE_RT,BA:741,SEX_T,AGE_YTHADULT_Y15-64,2017,0.87,,,,R1:3513
THA,SDG_0852_SEX_AGE_RT,BA:741,SEX_T,AGE_YTHADULT_Y15-64,2018,0.8062,,,,R1:3513
THA,SDG_0852_SEX_AGE_RT,BA:741,SEX_T,AGE_YTHADULT_Y15-64,2019,0.7544,,,,R1:3513
TLS,SDG_0852_SEX_AGE_RT,BA:3050,SEX_T,AGE_YTHADULT_Y15-64,2016,4.9556,,,,R1:3513_S14:3359
TON,SDG_0852_SEX_AGE_RT,BA:1712,SEX_T,AGE_YTHADULT_Y15-64,2018,3.2189,,,,R1:3513_S14:4077
TUN,SDG_0852_SEX_AGE_RT,BA:743,SEX_T,AGE_YTHADULT_Y15-64,2015,15.3889,,,,R1:3513_S3:9
TUN,SDG_0852_SEX_AGE_RT,BA:743,SEX_T,AGE_YTHADULT_Y15-64,2016,15.7787,,,,R1:3513_S3:9
TUN,SDG_0852_SEX_AGE_RT,BA:743,SEX_T,AGE_YTHADULT_Y15-64,2017,15.5553,,,,R1:3513_S3:9
TUR,SDG_0852_SEX_AGE_RT,BA:2256,SEX_T,AGE_YTHADULT_Y15-64,2015,10.4411,,,,R1:2384
TUR,SDG_0852_SEX_AGE_RT,BA:2256,SEX_T,AGE_YTHADULT_Y15-64,2016,11.0525,,,,R1:2384
TUR,SDG_0852_SEX_AGE_RT,BA:2256,SEX_T,AGE_YTHADULT_Y15-64,2017,11.053,,,,R1:2384
TUR,SDG_0852_SEX_AGE_RT,BA:2256,SEX_T,AGE_YTHADULT_Y15-64,2018,11.1195,,,,R1:2384
TUR,SDG_0852_SEX_AGE_RT,BA:2256,SEX_T,AGE_YTHADULT_Y15-64,2019,13.9609,,,,R1:2384
TUV,SDG_0852_SEX_AGE_RT,BB:14047,SEX_T,AGE_YTHADULT_Y15-64,2016,8.7201,,,,R1:3513_T2:254
UGA,SDG_0852_SEX_AGE_RT,BA:13047,SEX_T,AGE_YTHADULT_Y15-64,2017,10.0031,,,,R1:3513_S14:4077
UKR,SDG_0852_SEX_AGE_RT,BA:475,SEX_T,AGE_YTHADULT_Y15-64,2015,9.24,,,,S4:34_S5:38
UKR,SDG_0852_SEX_AGE_RT,BA:475,SEX_T,AGE_YTHADULT_Y15-64,2016,9.45,,,,S4:34_S5:38
UKR,SDG_0852_SEX_AGE_RT,BA:475,SEX_T,AGE_YTHADULT_Y15-64,2018,9.1211,,,,R1:3513
UKR,SDG_0852_SEX_AGE_RT,BA:475,SEX_T,AGE_YTHADULT_Y15-64,2019,8.5548,,,,R1:3513
URY,SDG_0852_SEX_AGE_RT,BA:348,SEX_T,AGE_YTHADULT_Y15-64,2015,7.7062,,,,R1:3513
URY,SDG_0852_SEX_AGE_RT,BA:348,SEX_T,AGE_YTHADULT_Y15-64,2016,8.0649,,,,R1:3513
URY,SDG_0852_SEX_AGE_RT,BA:348,SEX_T,AGE_YTHADULT_Y15-64,2017,8.1399,,,,R1:3513
URY,SDG_0852_SEX_AGE_RT,BA:348,SEX_T,AGE_YTHADULT_Y15-64,2018,8.5756,,,,R1:3513
URY,SDG_0852_SEX_AGE_RT,BA:348,SEX_T,AGE_YTHADULT_Y15-64,2019,9.5715,,,,R1:3513_S14:4077
USA,SDG_0852_SEX_AGE_RT,BA:453,SEX_T,AGE_YTHADULT_Y15-64,2015,5.3661,,C6:1058,,R1:3513_T2:85
USA,SDG_0852_SEX_AGE_RT,BA:453,SEX_T,AGE_YTHADULT_Y15-64,2016,4.9337,,C6:1058,,R1:3513_T2:85
USA,SDG_0852_SEX_AGE_RT,BA:453,SEX_T,AGE_YTHADULT_Y15-64,2017,4.404,,C6:1058,,R1:3513_T2:85
USA,SDG_0852_SEX_AGE_RT,BA:453,SEX_T,AGE_YTHADULT_Y15-64,2018,3.9376,,C6:1058,,R1:3513_T2:85
USA,SDG_0852_SEX_AGE_RT,BA:453,SEX_T,AGE_YTHADULT_Y15-64,2019,3.718,,C6:1058,,R1:3513_T2:85
VNM,SDG_0852_SEX_AGE_RT,BA:1788,SEX_T,AGE_YTHADULT_Y15-64,2015,1.9191,,,,R1:3513
VNM,SDG_0852_SEX_AGE_RT,BA:1788,SEX_T,AGE_YTHADULT_Y15-64,2016,1.9149,,,,R1:3513
VNM,SDG_0852_SEX_AGE_RT,BA:1788,SEX_T,AGE_YTHADULT_Y15-64,2017,1.944,,,,R1:3513
VNM,SDG_0852_SEX_AGE_RT,BA:1788,SEX_T,AGE_YTHADULT_Y15-64,2018,1.2083,,,,R1:3513
VNM,SDG_0852_SEX_AGE_RT,BA:1788,SEX_T,AGE_YTHADULT_Y15-64,2019,2.0831,,,,R1:3513_S14:4077
WSM,SDG_0852_SEX_AGE_RT,BA:1794,SEX_T,AGE_YTHADULT_Y15-64,2017,14.8768,,,,R1:3513_S14:4077
ZAF,SDG_0852_SEX_AGE_RT,BA:595,SEX_T,AGE_YTHADULT_Y15-64,2015,25.3451,,,,R1:3513
ZAF,SDG_0852_SEX_AGE_RT,BA:595,SEX_T,AGE_YTHADULT_Y15-64,2016,26.7481,,,,R1:3513
ZAF,SDG_0852_SEX_AGE_RT,BA:595,SEX_T,AGE_YTHADULT_Y15-64,2017,27.253,,,,R1:3513
ZAF,SDG_0852_SEX_AGE_RT,BA:595,SEX_T,AGE_YTHADULT_Y15-64,2018,27.1441,,,,R1:3513
ZAF,SDG_0852_SEX_AGE_RT,BA:595,SEX_T,AGE_YTHADULT_Y15-64,2019,28.7144,,,,R1:3513
ZMB,SDG_0852_SEX_AGE_RT,BA:2212,SEX_T,AGE_YTHADULT_Y15-64,2017,11.8471,,,,R1:3513_S14:4077
ZMB,SDG_0852_SEX_AGE_RT,BA:2212,SEX_T,AGE_YTHADULT_Y15-64,2018,12.1641,,,,R1:3513
ZWE,SDG_0852_SEX_AGE_RT,BA:1823,SEX_T,AGE_YTHADULT_Y15-64,2019,17.1125,,,,R1:3513_S14:4077
